QID,Label,Aliases
Q19817649,Sirje,Sirje|Sirje
Q19817828,Mehmet,
Q19817837,Quintí,
Q19819740,Drew,Drew|Drew
Q19819741,Shaun,Shaun|Shaun
Q19819788,Boleslao,Boleslao|Boleslao
Q19819793,Raimundo,Raimundo|Raimundo
Q19819816,Giovan,Giovan|Giovan
Q19823282,Etheldreda,
Q19826114,Vicki,Vicki|Vicki
Q19826147,Abigael,Abrigael
Q19826474,Giorgos,Giorgos|Giorgos
Q19826722,Lammert,Lammert
Q19828976,Sherman,Sherman|Sherman
Q19828989,Torbjørn,Torbjørn|Torbjørn
Q19828994,Newton,Newton|Newton
Q19830572,Yevgeni,
Q19830576,Camilo,Camilo|Camilo
Q19830616,Mircea,Mircea|Mircea
Q19830772,Tomasso,
Q19831800,Bárður,Bárður|Bárður
Q19831822,Ruud,Ruud|Ruud
Q19832221,Edgard,Edgard|Edgard
Q19832223,Trude,Trude|Trude
Q19832225,Cyrille,Cyrille|Cyrille
Q19832495,Janire,
Q19838163,Johann Jakob,Johann Jakob|Johann Jakob
Q19844645,Sašo,Sašo|Sašo
Q19844647,Vasilica,
Q19844672,Mărioara,
Q19844754,Bronislavo,
Q19844769,Lenuța,
Q19845377,Vasile,Vasile|Vasile
Q19845399,Aarne,Aarne|Aarne
Q19848750,Paraschiva,
Q19850825,Blagoy,Blagoy|Blagoi|Blagoj|Blagoï|Благой
Q19858047,Lyeanard,Lieanard
Q19859386,Esko,Esko|Esko
Q19860316,Jani,Jani|Jani
Q19860415,Viorica,Proasta romaniei
Q19869019,Alvaro,Alvaro|Alvaro
Q19869318,Helén,Helén|Helén
Q19869331,Maj-Lis,Maj-Lis|Maj-Lis
Q19869334,Lisbet,Lisbet|Lisbet
Q19869337,Boriana,Boriana|Boriana
Q19869351,Arhe,Arhe|Arhe
Q19869354,André-Georges,André-Georges|André-Georges
Q19869355,Wiggo,Wiggo|Wiggo
Q19869358,Bariza,Bariza|Bariza
Q19869366,Edme,Edme|Edme
Q19869368,Gélita,Gélita|Gélita
Q19869386,Lylian,Lylian|Lylian
Q19869389,Marie-France,Marie-France|Marie-France
Q19869416,René-Pierre,René-Pierre|René-Pierre
Q19869432,Rolande,Rolande|Rolande
Q19869687,Djilali,Djilali|Djilali
Q19871517,Browne,Browne|Browne
Q19871966,Denzil,Denzil|Denzil
Q19872445,Jarrit,Jarrit|Jarrit
Q19872562,Sherard,Sherard|Sherard
Q19873028,Shukburgh,Shukburgh|Shukburgh
Q19873425,Valens,Valens|Valens
Q19873701,Fulk,Fulk|Fulk
Q19874062,Hylton,Hylton|Hylton
Q19883481,Gildas,Gildas|Gildas
Q19888946,Eibhlín,
Q19893796,Agafodor,
Q19893803,Agafon,
Q19894046,Avdon,
Q19894059,Aventina,
Q19894067,Aviafa,
Q19894096,Avksily,
Q19898691,Rovshan,
Q19900729,Gwennglan,Gwennglan|Gwennglan
Q19914143,Bernhardin,Bernhardin|Bernhardin
Q19914325,Valéry,Valéry|Valéry
Q19914329,Ferhat,Ferhat|Ferhat
Q19914342,Lionnel,Lionnel|Lionnel
Q19914375,Taxile,Taxile|Taxile
Q19914378,Dolorès,Dolorès|Dolorès
Q19914386,Said,Said|Said
Q19914396,Abdoulatifou,Abdoulatifou|Abdoulatifou
Q19914454,Anthelme,Anthelme|Anthelme
Q19914564,Deiva,Deiva|Deiva
Q19914615,Fily,Fily|Fily
Q19914683,Gratien,Gratien|Gratien
Q19914687,Guénhaël,Guénhaël|Guénhaël
Q19914904,Seybah,Seybah|Seybah
Q19914986,Mamba,Mamba|Mamba
Q19914992,Philema,Philema|Philema
Q19915009,Morrochco,Morrochco|Morrochco
Q19915034,Fulcrand,Fulcrand|Fulcrand
Q19915051,Sully,Sully|Sully
Q19915105,Télesphore,Télesphore|Télesphore
Q19915136,Ahcène,Ahcène|Ahcène
Q19936362,Semyon,Семён
Q19941565,Jun-su,
Q19941602,Rutilio,
Q19941968,Vojtěška,
Q19944003,Nyoman,Man
Q19960375,Archil,Арчил
Q19961034,Woody,Woody|Woody
Q19961039,Yoshitaka,
Q19961051,Izumi,Izumi|Izumi|Idzumi
Q19961111,Akane,
Q19961860,Philippa,Philippa|Philippa
Q19962468,Séraphine,
Q19962497,Brutus,Brutus|Brutus
Q19962796,Theodora,Theodora|Theodora
Q19962844,Gisleno,
Q19962974,Ken'ichi,健一|Ken-ichi|Kenichi
Q19962988,Ken'ichi,謙一|Ken-ichi|Kenichi
Q19963101,Kenichi,Ken'ichi
Q19963356,Ken'ichi,献一|Ken-ichi|Kenichi
Q19963358,Kenichi,Ken'ichi
Q19963361,Kenichi,Ken'ichi
Q19963364,Kenichi,Ken'ichi|巻一
Q19963443,Ignati,Игнатий
Q19967496,Donghua,Donghua|Donghua
Q19967501,Emmerich,Emmerich|Emmerich
Q19967506,Gall,Gall|Gall
Q19967533,Luzius,Luzius|Luzius
Q19967600,Amra,Amra|Amra
Q19967601,Annerösli,Annerösli|Annerösli
Q19967629,Mujinga,Mujinga|Mujinga
Q19967649,Tilla,Tilla|Tilla
Q19967652,Ursela,Ursela|Ursela
Q19967653,Vesselina,Vesselina|Vesselina
Q19967722,Akos,Akos|Akos
Q19967738,Andrija,Andrija|Andrija
Q19967749,Assyr,Assyr|Assyr
Q19967763,Balts,Balts|Balts
Q19967764,Balz,Balz|Balz
Q19967774,Behar,Behar|Behar
Q19967778,Benjamino,Benjamino|Benjamino
Q19967779,Benoit,Benoit|Benoit
Q19967786,Bigambo,Bigambo|Bigambo
Q19967787,Birama,Birama|Birama
Q19967809,Charlot,Charlot|Charlot
Q19967837,Dany,Dany|Dany
Q19967840,Demian,Demian|Demian
Q19967842,Dezmond,Dezmond|Dezmond
Q19967851,Domenicus,Domenicus|Domenicus
Q19967880,Eucharius,Eucharius|Eucharius
Q19967883,Fadri,Fadri|Fadri
Q19967892,Fosco,Fosco|Fosco
Q19967894,Fränzli,Fränzli|Fränzli
Q19967895,Friedel,
Q19967910,Gerolamo,Gerolamo|Gerolamo
Q19967921,Gody,Gody|Gody
Q19967934,Hani,Hani|Hani
Q19967935,Hansheinz,Hansheinz|Hansheinz
Q19967936,Hansjakob,Hansjakob|Hansjakob
Q19967941,Hansueli,Hansueli|Hansueli
Q19967946,Hausi,Hausi|Hausi
Q19967950,Hekuran,Hekuran|Hekuran
Q19967988,Isla,Isla|Isla
Q19968010,Jannik,Jannik|Jannik
Q19968012,Jarg,Jarg|Jarg
Q19968020,Jevrem,Jevrem|Jevrem
Q19968132,Kurosch,Kurosch|Kurosch
Q19968177,Mikhaïl,Mikhaïl|Mikhaïl
Q19968186,Miodrag,Miodrag|Miodrag
Q19968187,Mirco,Mirco|Mirco
Q19968243,Nessim,Nessim|Nessim
Q19968248,Nolan,Nolan|Nolan
Q19968259,Onophrion,Onophrion|Onophrion
Q19968281,Placi,Placi|Placi
Q19968294,Protasius,Protasius|Protasius
Q19968297,Raffael,Raffael|Raffael
Q19968301,Ralfonso,Ralfonso|Ralfonso
Q19968308,Reeto,Reeto|Reeto
Q19968311,Rémo,Rémo|Rémo
Q19968323,Rio,Rio|Rio
Q19968326,Roby,Roby|Roby
Q19968328,Romedi,Romedi|Romedi
Q19968339,Sabian,Sabian|Sabian
Q19968343,Sämi,Sämi|Sämi
Q19968388,Tarcis,Tarcis|Tarcis
Q19968443,Wege,Wege|Wege
Q19968466,Alphonsine,Alphonsine|Alphonsine
Q19968472,Annalea,Annalea|Annalea
Q19968477,Benedetta,Benedetta|Benedetta
Q19968492,Chariklia,Chariklia|Chariklia
Q19968509,Dona,Dona|Dona
Q19968527,Gritli,Gritli|Gritli
Q19968539,Jubaira,Jubaira|Jubaira
Q19968567,Mäusi,Mäusi|Mäusi
Q19968584,Noëmi,Noëmi|Noëmi
Q19968587,Nouky,Nouky|Nouky
Q19968588,Nyta,Nyta|Nyta
Q19968589,Parwin,Parwin|Parwin
Q19968603,Rosellina,Rosellina|Rosellina
Q19968632,Shana,Shana|Shana
Q19968649,Suly,Suly|Suly
Q19968683,Tonia,Tonia|Tonia
Q19969236,Spartaco,Spartaco|Spartaco
Q19970326,Alfonsina,Alfonsina|Alfonsina
Q19970331,Walafrid,Walafrid|Walafrid
Q19970346,Gérold,Gérold|Gérold
Q19970350,Alamand,Alamand|Alamand
Q19970357,Warmann,Warmann|Warmann
Q19970513,Carlisle,Carlisle|Carlisle
Q19970529,Lyle,Lyle|Lyle
Q19970550,Specioso,
Q19983992,Valentýna,
Q19984029,Minami,
Q19988060,Ménás,
Q19991014,Bazilij,
Q19997430,Jempy,Jempy|Jempy
Q19997439,Ritchie,Ritchie|Ritchie
Q19997445,Corneille,Corneille|Corneille
Q19997446,Childebert,Childebert|Childebert
Q19997448,Batty,Batty|Batty
Q19997607,Heřman,Heřman|Heřman
Q19998421,Abijah,Abijah|Abijah
Q19998914,Paltiel,
Q19999948,Ryo,
Q19999953,Sarina,Sarina|Sarina
Q19999963,Dunya,
Q19999975,Sidar,
Q19999987,Edisa,
Q20000008,Vigan,Vigan|Vigan
Q20000040,Lorik,
Q20000041,Elita,Elita|Elita
Q20000054,Éloïse,
Q20000056,Janosch,
Q20000061,Aicha,
Q20000070,Ajshe,
Q20000079,Eranda,
Q20000092,Edon,
Q20000125,Ensar,
Q20000141,Aras,Aras|Aras
Q20000143,Ezan,
Q20000147,Arbnora,
Q20000152,Faigy,
Q20000185,Altin,Altin|Altin
Q20000204,Besir,
Q20000205,Gent,
Q20000206,Rhea,Rhea|Rhea
Q20000225,Marla,Marla|Marla
Q20000240,Chayenne,
Q20000277,Inanna,
Q20000295,Donart,
Q20000320,Liora,
Q20000326,Jannah,
Q20000345,Sasa,Sasa|Sasa
Q20000377,Jischai,
Q20000390,Joa,
Q20000399,Zeynep,Zeynep|Zeynep
Q20000401,Jonida,
Q20000448,Suela,
Q20000469,Djordje,
Q20000470,Jéssica,Jéssica|Jéssica
Q20000471,Lani,
Q20000475,Lanika,
Q20000493,Ilayda,
Q20000499,Katerina,Katerina|Katerina
Q20000528,Loreen,
Q20000533,Lorisa,
Q20000553,Umut,
Q20000568,Mahalia,
Q20000577,Mathushan,
Q20000595,Jasin,
Q20000614,Milad,
Q20000622,Marley,Marley|Marley
Q20000636,Morgane,Morgane|Morgane
Q20000641,Muhamet,Muhamet|Muhamet
Q20000660,Andela,
Q20000685,Asya,Asya|Asya
Q20000705,Miel,
Q20000725,Leonit,
Q20000747,Mithuna,
Q20000757,Pola,Pola|Pola
Q20000764,Nahuel,
Q20000777,Nalu,
Q20000785,Natalina,
Q20000795,Robine,
Q20000807,Rúben,Rúben|Rúben
Q20000860,Shaina,
Q20000861,Bleon,
Q20000877,Fatlinda,
Q20000882,Fitore,
Q20000896,Penélope,La Adele española
Q20000904,Praveena,
Q20000914,Quendrim,
Q20000950,Liya,
Q20000954,Lorina,
Q20000996,Rym,
Q20001023,Soraia,
Q20001031,Saim,Saim|Saim
Q20001070,Abinaya,
Q20001107,Abishana,
Q20001108,Sarujan,
Q20001137,Scheima,
Q20001155,Schira,Schira|Schira
Q20001158,Agron,
Q20001171,Ardiana,
Q20001186,Aryan,
Q20001256,Anahi,Anahi|Anahi
Q20001268,Shkelqim,
Q20001273,Erisa,
Q20001279,Ezgi,Ezgi
Q20001284,Sidra,
Q20001306,Simge,
Q20001316,Jehudo,
Q20001327,Sissi,Sissi|Sissi
Q20001333,Anid,
Q20001334,Junior,Junior
Q20001344,Kanita,Kanita|Kanita
Q20001369,Sohel,
Q20001373,Lenn,
Q20001396,Arbresha,Arbresha|Arbresha
Q20001417,Arijan,
Q20001434,Rubina,Rubina|Rubina
Q20001440,Suvetha,
Q20001448,Ariola,
Q20001471,Semina,
Q20001522,Ashmitha,
Q20001528,Siria,
Q20001549,Tugçe,
Q20001558,Valdrina,
Q20001563,Vanujan,
Q20001582,Bardha,
Q20001605,Bensu,
Q20001617,Ardi,Ardi|Ardi
Q20001619,Xenja,
Q20001633,Blerona,
Q20001640,Avrohom,Avrohom|Avrohom
Q20001675,Yanni,
Q20001696,Camill,
Q20001700,Capucine,Capucine
Q20001708,Blendi,
Q20001730,Cedrik,
Q20001733,Celiné,
Q20001761,Yonis,
Q20001765,Emine,
Q20001811,Zion,Zion|Zion
Q20001813,Débora,Débora|Débora
Q20001880,Josia,
Q20001889,Keerthana,
Q20001906,Lenya,
Q20001915,Libby,Libby|Libby
Q20001958,Neele,
Q20001981,Reisi,
Q20001986,Resul,Resul|Resul
Q20002005,Schloime,
Q20002044,Zelal,
Q20002102,Bujar,
Q20002121,Davi,Davi|Davi
Q20002136,Eleana,
Q20002145,Elmin,
Q20002166,Flynn,
Q20002205,Kayra,Kayra|Kayra
Q20002238,Margaux,Margaux|Margaux
Q20002246,Miriana,
Q20002273,Rijad,
Q20003680,Yngvil,
Q20003754,Fjodor,Fjodor|Fjodor
Q20003780,London,London|London
Q20004083,Esztella,
Q20008660,Nyjah,
Q20010257,Otmane,
Q20010298,Usman,Usman|Usman
Q20011814,Rozalia,Rozalia|Rozalia
Q20011835,Viggó,
Q20011844,Pía,
Q20017845,Adalrada,
Q20017852,Alvice,
Q20017853,Amalberg,
Q20017875,Bonafemina,
Q20017878,Bonfilius,
Q20017903,Warnger,
Q20019124,Sophus,Sophus|Sophus
Q20019219,Tasman,Tasman|Tasman
Q20019867,Reinder,Reinder|Reinder
Q20020088,Cayetano,Cayetano|Cayetano
Q20020131,Torvald,Torvald|Torvald
Q20021732,Giosia,
Q20022467,Gonthier,
Q20022883,Gaetana,Gaetana|Gaetana
Q20024498,Ginette,Ginette|Ginette
Q20024502,Bérangère,Bérangère|Bérangère
Q20024947,Laly,Laly|Laly
Q20024951,Macha,Macha|Macha
Q20024952,Trisztán,
Q20024964,Tristão,Tristão|Tristão
Q20035790,Lizaveta,
Q20043369,Eleuterio,Eleuterio|Eleuterio
Q20080602,Juul,Juul|Juul
Q20085218,Obadiah,Obadiah|Obadiah
Q20087560,Gustaaf,Gustaaf|Gustaaf
Q20087917,Gustaw,Gustaw|Gustaw
Q20087935,Zygfryd,Zygfryd|Zygfryd
Q20087936,Miłosz,Miłosz|Miłosz
Q20087940,Eryk,Eryk|Eryk
Q20087944,Dionizy,Dionizy|Dionizy
Q20087958,Ambroży,Ambroży|Ambroży
Q20087975,Kuba,Kuba|Kuba
Q20087985,Wiktoria,Wiktoria|Wiktoria
Q20088011,Heliodor,Heliodor|Heliodor
Q20088016,January,January|January
Q20088029,Shmuel,Shmuel|Shmuel|שמואל
Q20088033,Spytek,Spytek|Spytek
Q20088037,Tobiasz,Tobiasz|Tobiasz
Q20088038,Wandalin,Wandalin|Wandalin
Q20088049,Loda,Loda|Loda
Q20111831,Son,
Q20119884,Leny,Leny|Leny
Q20127762,Kalipso,Καλυψώ
Q20139952,Arlene,Arlene|Arlene
Q20151367,Gundula,Gundula|Gundula
Q20155140,Eulalie,Eulalie|Eulalie
Q20155782,Bathilde,
Q20155793,Kepa,Kepa|Kepa
Q20165872,Erroll,Erroll
Q20174193,Zacharias,Zacharias|Zacharias
Q20177168,Saburō,Saburo
Q20200846,Kaare,Kaare|Kaare
Q20202258,Mitt,
Q20203671,Lorimer,Lorimer|Lorimer
Q20203672,Warwick,Warwick|Warwick
Q20220078,Antoinet,Antoinet|Antoinet
Q20227563,Cristiane,Cristiane|Cristiane
Q20235953,Gerharda,Gerharda|Gerharda
Q20324605,Pelegrin,
Q20386326,أحنف,
Q20452563,Tábita,
Q20506959,Արուսյակ,
Q20507291,Արտույտ,
Q20507441,Արևգույն,
Q20507552,Արևլույս,
Q20507968,Լորիկ,
Q20508221,Բաթիկ,
Q20508282,Լուսերեց,
Q20508382,Մանանեխ,
Q20508814,Խաչաբաբա,
Q20508829,Խաչազիզ,
Q20508853,Դեղ,
Q20508860,Խաչատուր,
Q20508876,Դեղին,
Q20508979,Բարիլույս,
Q20509179,Հայրանտոն,
Q20510141,Եղնար,
Q20510576,Գանձի,
Q20510599,Garnik,
Q20510675,Երեսխի,
Q20510687,Երեց,
Q20510899,Գավազան,
Q20510936,Ազգեր,
Q20510974,Երկայն,
Q20511159,Հովիկ,
Q20511558,Գիներբուկ,
Q20511608,Գիշուկ,
Q20511618,Գիսակ,
Q20511685,Կուրտ,
Q20511703,Զարմանուհի,
Q20511766,Մենտիկին,
Q20512018,Զմրուխտ,
Q20512056,Մերիկ,
Q20512232,Գոհարինե,
Q20512242,Գոհարխաթուն,
Q20512476,Համեղ,
Q20512563,Ընձուղ,
Q20512926,Ամիրարև,
Q20513006,Թանգմելիք,
Q20513032,Գրիգորատուր,
Q20513036,Թանկ,
Q20513141,Այծյամն,
Q20513247,Անանուխ,
Q20513302,Թոռնիկ,
Q20513343,Անթառամ,
Q20513404,Անպետ,
Q20513512,Թուխմանուկ,
Q20513704,Թևիկ,
Q20513725,Ժամհայր,
Q20513801,Ասպետ,
Q20513828,Աստվածատուր,
Q20513928,Ավագպարոն,
Q20514033,Avetik,
Q20514520,Ընձակ,
Q20520860,Evica,
Q20520913,Vijoleta,
Q20520977,Aleška,
Q20521004,Viljemina,
Q20521056,Sergeja,
Q20521134,Anamarija,
Q20521206,Florijana,
Q20521212,Vladko,
Q20521289,Ančka,
Q20521355,Franček,
Q20521748,Kornely,
Q20521927,Bibijana,
Q20522426,Bor,
Q20522595,Helenca,
Q20522921,Cilka,
Q20522982,Silverija,
Q20522983,Pust,
Q20523029,Cvetko,
Q20523060,Radovanka,
Q20523184,Neža,
Q20523394,Nuša,
Q20523520,Jasminka,
Q20523664,Jernejka,
Q20523833,Dragomil,
Q20523943,Marienka,
Q20524044,Smiljan,Smiljan
Q20524165,Pavlica,
Q20524266,Emiljana,
Q20524673,Time,
Q20557570,Agnete,
Q20573060,Bæron,
Q20575142,Mjölnir,
Q20576000,Adda,Adda
Q20588120,Fabrício,Fabrício|Fabrício
Q20630238,Ferry,Ferry|Ferry
Q20631441,Anthoon,Anthoon|Anthoon
Q20631450,Josephus,Josephus|Josephus
Q20639680,Alfridas,
Q20640626,Gualthérus,Gualthérus|Gualthérus
Q20643425,Hermina,Hermina|Hermina
Q20643497,Esclarmonde,Esclarmonde|Esclarmonde
Q20643603,Mattheüs,Mattheüs|Mattheüs
Q20658450,ricardo,ਮੋਹਨਦਾਸ
Q20669039,Clemen,
Q20669663,Rimma,Rimma|Rimma
Q20671945,Kell,Kell|Kell
Q20678359,Chanco,
Q20679976,Fergal,Fergal|Fergal
Q20680062,Carlos Alberto,Carlos Alberto|Carlos Alberto
Q20682043,אבי החתיך,Ebrahim|Ebrahim
Q20683704,Jordy,Jordy|Jordy
Q20706333,Carey,Carey|Carey
Q20719600,Celesztina,
Q20725116,Laisz,Laisz|Laisz
Q20725221,Pepijn,Pepijn|Pepijn
Q20726836,Hueck,
Q20726975,Olita,
Q20726977,Orly,אורלי
Q20726980,Osten,
Q20727569,Tijl,
Q20730071,Kumari,
Q20730668,Faustyn,
Q20730759,Thord,Thord|Thord
Q20731712,Gracjan,
Q20741309,Józefa,
Q20741321,Jenn,Jenn|Jenn
Q20742786,Deon,Deon|Deon
Q20743259,Justinian,Justinian|Justinian
Q20744304,Klemencja,
Q20750608,Mounia,Mounia|Mounia
Q20774593,Stefaan,Stefaan|Stefaan
Q20796710,Fraser,Fraser|Fraser
Q20798843,Rastislav,Rastislav|Rastislav
Q20804433,Raymundo,Raymundo|Raymundo
Q20817447,Idrissa,
Q20817453,Aleksas,
Q20817455,Liangchen,
Q20817459,Mataušas,
Q20817463,Salama,
Q20817465,Torun,
Q20819614,Ghilherme,
Q20820542,Leokadia,
Q20820565,Liwia,
Q20824731,Merfyn,
Q20828234,Harlan,Harlan|Harlan
Q20830266,Gert-Jan,
Q20853432,Adriënne,Adriënne|Adriënne
Q20853447,Agaath,Agaath|Agaath
Q20853459,Agta,Agta|Agta
Q20853461,Annemiek,Annemiek|Annemiek
Q20855960,Allert,Allert|Allert
Q20855993,Aniek,Aniek|Aniek
Q20855994,Anjolie,Anjolie|Anjolie
Q20856649,Josep Lluís,
Q20861938,Kiefer,Kiefer|Kiefer
Q20872332,Albine,Albine|Albine
Q20872559,Steen,Steen|Steen
Q20893352,Remy,Remy|Remy
Q20895242,Gabinus,Gabinus|Gabinus
Q20898207,Cathelyne,Cathelyne|Cathelyne
Q20898921,Deanna,Deanna|Deanna
Q20898926,Cheri,Cheri|Cheri
Q20898957,Sallie,Sallie|Sallie
Q20898965,Marge,Marge|Marge
Q20898984,Ashlee,Ashlee|Ashlee
Q20899030,Ernestine,Ernestine|Ernestine
Q20899031,Farrah,Farrah|Farrah
Q20899042,Maryann,Maryann|Maryann
Q20917383,Aapi,
Q20917691,Haro,Haro|Haro
Q20925029,Hielke,Hielke|Hielke
Q20962417,Émile-Auguste,
Q20963001,Deliana,Deliana|Deliana
Q20963065,Hibai,
Q20968433,Fokko,Fokko|Fokko
Q20970358,Maruja,
Q20971224,François-Gabriel,
Q20972548,Paídi,Paídi|Paídi
Q20975617,Salman,Salman|Salman
Q20991857,Emrys,
Q21000307,Roberth,
Q21000838,Elko,Elko|Elko
Q21000923,Nousia,
Q21002451,Davey,
Q21004280,Symon,
Q21005887,Bode,
Q21012799,Cleofonte,
Q21020180,Bosse,
Q21021622,Sherwood,
Q21021685,Silvestre,
Q21029461,Mar,Mar|Mar
Q21029859,Konstantínos,Konstantínos|Konstantínos
Q21031133,Yolanthe,Yolanthe|Yolanthe
Q21034787,Martens,Martens|Martens
Q21041070,Bohuchwał,
Q21042791,Zacharia,Zacharia|Zacharia
Q21043113,Katsuji,Katsuji|Katsuji
Q21043152,Yukina,
Q21045549,Hye-yeong,혜영|Hyeyŏng|Hye-young|Hye-yŏng|Hyeyeong|Hye Yong
Q21054936,Yoshitsugu,Yoshitsugu|Yoshitsugu|よしつぐ
Q21055030,Anthea,
Q21055043,Mutsumi,睦
Q21055266,Narumi,
Q21055434,Nagisa,
Q21055531,Eimear,
Q21055695,Trausti,
Q21055914,Wrocisław,Wrocisław|Wrocisław
Q21056413,Robbert,Robbert|Robbert
Q21056456,Rienk,Rienk|Rienk
Q21057283,Birol,
Q21061057,Maurine,
Q21061069,Gwilym,Gwilym|Gwilym
Q21061109,Totte,Totte|Totte
Q21061257,Gottfrid,Gottfrid|Gottfrid
Q21061287,Dionizij,
Q21061297,Naim,Naeem
Q21065943,Lanc,
Q21065948,Herrmann,
Q21069177,Falk,Falk|Falk
Q21069179,Fikret,Fikret|Fikret
Q21069180,Gianluigi,Gianluigi|Gianluigi
Q21069194,Vsevolod,
Q21069211,Yordanka,Yordanka|Yordanka
Q21069302,Tadea,
Q21069411,Vincenc,Vincenc|Vincenc
Q21074403,Herma,Herma|Herma
Q21076295,Geertruit,Geertruit|Geertruit
Q21079665,Standish,Standish|Standish
Q21079684,Armine,Armine|Armine
Q21079690,Banister,Banister|Banister
Q21079766,Gerrard,Gerrard|Gerrard
Q21079773,Harford,Harford|Harford
Q21079778,Hutcheson,Hutcheson|Hutcheson
Q21079791,Jude,Jude|Jude
Q21079792,Kedarnath,Kedarnath|Kedarnath
Q21079800,Lumley,Lumley|Lumley
Q21079802,Manasseh,Manasses
Q21079805,Massey,Massey|Massey
Q21079819,Sassoon,Sassoon|Sassoon
Q21081499,Abd al-Barr,
Q21081506,Abd-al-Matín,
Q21081516,Abd al-Mutaali,
Q21081520,Abd-al-Qàdir,
Q21081527,Abd al-Wassi,
Q21081529,Abd-an-Nur,
Q21081531,Abd-ar-Rabb,
Q21081532,Abd al-Rafi,
Q21087080,Jàbir,
Q21096165,Adama,Adama|Adama
Q21097846,Abd-al-Majid,
Q21127491,Roseline,
Q21141823,Willemina,Willemina|Willemina
Q21141830,Hendrina,Hendrina|Hendrina
Q21141832,Trijntje,Trijntje|Trijntje
Q21141839,Geertje,Geertje|Geertje
Q21141850,Antonetta,Antonetta|Antonetta
Q21141873,Barbera,Barbera|Barbera
Q21141911,Iohanna,
Q21141969,Henrica,Henrica|Henrica
Q21142362,Laurentia,Laurentia|Laurentia
Q21142422,Harmanus,Harmanus|Harmanus
Q21142431,Godefrida,Godefrida|Godefrida
Q21142501,Wendelina,Wendelina|Wendelina
Q21142556,Jitske,Jitske|Jitske
Q21142607,Barent,Barent|Barent
Q21142614,Diederich,Diederich|Diederich
Q21142820,Maximilianus,Maximilianus|Maximilianus
Q21142881,Nehemia,Nehemia|Nehemia
Q21142894,Renier,Renier|Renier
Q21142915,Constantina,Constantina|Constantina
Q21143026,Romke,Romke|Romke
Q21143057,Cathalina,Cathalina|Cathalina
Q21143181,Menso,Menso|Menso
Q21143318,Gertruida,Gertruida|Gertruida
Q21143342,Ids,Ids|Ids
Q21143444,Barth,Barth|Barth
Q21143649,Tinus,Tinus|Tinus
Q21143713,Benne,Benne|Benne
Q21143838,Dominica,Dominica|Dominica
Q21144062,Wenceslaus,Wenceslaus|Wenceslaus
Q21144090,Alo,Alo|Alo
Q21144097,Asser,Asser|Asser
Q21144178,Franke,Franke|Franke
Q21145633,Diderich,Diderich|Diderich
Q21146119,Gusta,Gusta|Gusta
Q21146223,Matthaeus,Matthaeus|Matthaeus
Q21146372,Ammon,Ammon|Ammon
Q21146524,Bernhart,Bernhart|Bernhart
Q21146848,Gerdt,Gerdt|Gerdt
Q21147121,Leonide,Leonide|Leonide
Q21147262,Riemert,Riemert|Riemert
Q21147411,Afine,Afine|Afine
Q21147418,Agnetta,Agnetta|Agnetta
Q21147494,Armina,Armina|Armina
Q21147514,Barbe,Barbe|Barbe
Q21147662,Djoeke,Djoeke|Djoeke
Q21147687,Eefke,Eefke|Eefke
Q21147773,Florencia,Florencia|Florencia
Q21147937,Herberta,Herberta|Herberta
Q21148085,Jolina,Jolina|Jolina
Q21148282,Mariane,Mariane|Mariane
Q21148512,Simonette,Simonette|Simonette
Q21148523,Stephania,Stephania|Stephania
Q21155605,Andrus,Andrus|Andrus
Q21201492,Հիմար,
Q21235239,Esaù,
Q21235967,Damocle,
Q21279050,Onorina,
Q21279597,Fleming,
Q21279602,Regan,
Q21279620,Humphry,
Q21282303,Jalen,
Q21285743,Wagner,Wagner|Wagner
Q21285747,Márcia,Márcia|Márcia
Q21285782,Ângela,Ângela|Ângela
Q21285801,Juarez,Juarez|Juarez
Q21285826,Thaís,Thaís|Thaís
Q21285828,Aloysio,Aloysio|Aloysio
Q21285844,Otacílio,Otacílio|Otacílio
Q21285870,Abílio,Abílio|Abílio
Q21285878,Bendix,Bendix|Bendix
Q21285904,Braz,Braz|Braz
Q21285905,Bettino,Bettino|Bettino
Q21285919,Juca,Juca|Juca
Q21285920,Jurandir,Jurandir|Jurandir
Q21285937,Lívia,
Q21285946,Clementino,Clementino|Clementino
Q21285949,Danton,Danton|Danton
Q21285954,Honório,Honório|Honório
Q21285961,Olímpio,Olímpio|Olímpio
Q21285964,Rodolpho,Rodolpho|Rodolpho
Q21285967,Andréia,Andréia|Andréia
Q21285969,Emília,Emília|Emília
Q21285970,Iracema,Iracema|Iracema
Q21285976,Adroaldo,Adroaldo|Adroaldo
Q21285990,Domício,Domício|Domício
Q21285992,Ederson,Ederson|Ederson
Q21285994,Émerson,Émerson|Émerson
Q21285996,Epitácio,Epitácio|Epitácio
Q21286000,Everson,Everson|Everson
Q21286006,Marciano,
Q21286020,Onofre,Onofre|Onofre
Q21286048,Alcindo,Alcindo|Alcindo
Q21286059,Claudinei,Claudinei|Claudinei
Q21286062,Damião,Damião|Damião
Q21286076,Heráclito,Heráclito|Heráclito
Q21286078,Hernani,Hernani|Hernani
Q21286083,Josimar,Josimar|Josimar
Q21286087,Maciel,Maciel|Maciel
Q21286095,Rosalvo,Rosalvo|Rosalvo
Q21286098,Teixeira,Teixeira|Teixeira
Q21286103,Ézsaiás,Ézsaiás|Ézsaiás
Q21286104,Vitorino,Vitorino|Vitorino
